i,word,power,danger
980,great,0.531,-0.204
980,scandal,0.006,0.497
980,noble,0.208,-0.396
981,glory,0.565,-0.149
981,mother,0.333,-0.366
981,force,0.468,0.109
982,sleep,-0.203,-0.448
982,dear,0.251,-0.315
982,heart,0.302,-0.228
983,idiot,-0.454,0.329
983,death,-0.149,0.490
983,frightened,-0.199,0.459
984,threatened,-0.124,0.613
984,sick,-0.494,0.223
984,spite,-0.294,0.365
985,fighting,0.285,0.428
985,quiet,-0.093,-0.486
985,uproar,0.050,0.441
986,absence,-0.469,0.058
986,home,0.099,-0.413
986,lying,-0.180,0.344
987,successful,0.647,-0.152
987,skilled,0.557,-0.182
987,twisted,-0.238,0.465
988,dismayed,-0.135,0.400
988,fly,0.388,0.009
988,son,0.101,-0.303
989,strong,0.608,-0.112
989,disgraced,-0.318,0.411
989,gone,-0.457,-0.049
990,mighty,0.653,-0.006
990,killing,0.152,0.629
990,armed,0.187,0.411
991,kill,0.158,0.638
991,brave,0.589,-0.054
991,hit,0.203,0.496
992,upset,-0.251,0.427
992,shooting,0.168,0.463
992,soiled,-0.390,0.293
993,doomed,-0.251,0.499
993,death,-0.149,0.490
993,youth,0.440,-0.232
994,die,-0.281,0.512
994,fear,-0.200,0.534
994,low,-0.526,-0.059
995,worth,0.471,-0.246
995,gold,0.446,-0.181
995,drunk,-0.190,0.417
996,enraged,0.111,0.626
996,shoot,0.091,0.594
996,fight,0.415,0.244
997,alarm,0.197,0.459
997,raise,0.472,-0.140
997,keen,0.487,-0.070
998,cup,-0.297,-0.324
998,closed,-0.422,-0.051
998,darkness,-0.209,0.355
999,father,0.310,-0.327
999,hack,-0.054,0.415
999,down,-0.398,0.084
1000,alone,-0.448,-0.121
1000,armed,0.187,0.411
1000,speed,0.390,0.089
1001,leading,0.584,-0.078
1001,shooting,0.168,0.463
1001,trap,-0.224,0.358
1002,dangerously,0.044,0.601
1002,brave,0.589,-0.054
1002,attack,0.230,0.471
1003,greatness,0.684,-0.163
1003,danger,0.136,0.577
1003,fail,-0.374,0.273
1004,suspect,-0.057,0.438
1004,fault,-0.356,0.252
1004,may,-0.192,-0.315
1005,kill,0.158,0.638
1005,revenge,0.168,0.504
1005,scoundrel,-0.151,0.455
1006,agony,-0.154,0.487
1006,close,-0.390,-0.025
1006,room,-0.030,-0.318
1007,painful,-0.232,0.485
1007,hair,-0.264,-0.285
1007,other,-0.317,-0.176
1008,fury,0.088,0.583
1008,cruel,-0.092,0.521
1008,feast,0.476,-0.184
1009,glad,0.516,-0.127
1009,good,0.180,-0.406
1009,uproar,0.050,0.441
1010,furious,0.069,0.633
1010,fighting,0.285,0.428
1010,father,0.310,-0.327
1011,valiant,0.599,-0.089
1011,less,-0.520,-0.026
1011,strength,0.496,-0.078
1012,victory,0.642,-0.136
1012,brave,0.589,-0.054
1012,fight,0.415,0.244
1013,killing,0.152,0.629
1013,glory,0.565,-0.149
1013,gone,-0.457,-0.049
1014,hit,0.203,0.496
1014,harm,-0.183,0.429
1014,friends,0.309,-0.298
1015,dead,-0.467,0.279
1015,forward,0.325,-0.320
1015,second,-0.325,-0.203
1016,foolish,-0.492,-0.052
1016,crowd,0.249,0.344
1016,heaven,0.214,-0.361
1017,deadly,0.028,0.501
1017,clean,0.005,-0.464
1017,hearts,0.364,-0.255
1018,kill,0.158,0.638
1018,horrible,-0.117,0.552
1018,enjoy,0.517,-0.166
1019,die,-0.281,0.512
1019,folly,-0.097,0.452
1019,marry,0.449,-0.096
1020,life,0.497,-0.209
1020,trap,-0.224,0.358
1020,court,0.355,0.215
1021,end,-0.369,0.106
1021,embrace,0.184,-0.334
1021,mercy,-0.021,-0.345
1022,strong,0.608,-0.112
1022,inspiration,0.468,-0.236
1022,kind,0.169,-0.476
1023,hurt,-0.239,0.496
1023,raging,0.135,0.502
1023,good,0.180,-0.406
1024,rage,0.091,0.577
1024,prosper,0.538,-0.208
1024,fear,-0.200,0.534
1025,great,0.531,-0.204
1025,water,-0.076,-0.488
1025,lie,-0.242,0.413
1026,bloody,-0.025,0.623
1026,father,0.310,-0.327
1026,filth,-0.240,0.277
1027,joy,0.606,-0.111
1027,destruction,0.088,0.588
1027,rich,0.544,-0.171
1028,poor,-0.538,0.133
1028,punishment,-0.026,0.527
1028,wickedness,-0.166,0.493
1029,dead,-0.467,0.279
1029,mother,0.333,-0.366
1029,sleep,-0.203,-0.448
1030,weeping,-0.359,0.418
1030,love,0.383,-0.341
1030,forgotten,-0.466,0.027
1031,dirt,-0.384,0.269
1031,clean,0.005,-0.464
1031,orderly,0.163,-0.421
1032,die,-0.281,0.512
1032,death,-0.149,0.490
1032,insolent,-0.229,0.386
1033,fury,0.088,0.583
1033,terrible,0.023,0.563
1033,court,0.355,0.215
1034,true,0.367,-0.319
1034,pollution,-0.165,0.448
1034,shirt,-0.246,-0.371
1035,weep,-0.408,0.392
1035,remembered,0.191,-0.412
1035,book,0.088,-0.414
1036,joy,0.606,-0.111
1036,ill,-0.473,0.234
1036,trouble,-0.068,0.476
1037,poor,-0.538,0.133
1037,foolish,-0.492,-0.052
1037,reasonable,0.286,-0.393
1038,scolding,-0.115,0.536
1038,mocking,-0.163,0.474
1038,protect,0.474,-0.074
1039,revenge,0.168,0.504
1039,couch,-0.372,-0.369
1039,wicked,0.055,0.474
1040,great,0.531,-0.204
1040,father,0.310,-0.327
1040,purify,0.245,-0.358
1041,happy,0.558,-0.188
1041,badly,-0.363,0.306
1041,delighted,0.430,-0.196
1042,rich,0.544,-0.171
1042,dead,-0.467,0.279
1042,respected,0.430,-0.321
1043,wisdom,0.388,-0.432
1043,wise,0.330,-0.430
1043,cruel,-0.092,0.521
1044,upper,0.400,-0.138
1044,down,-0.398,0.084
1044,embrace,0.184,-0.334
1045,brave,0.589,-0.054
1045,lost,-0.327,0.315
1045,silent,-0.354,-0.245
1046,absence,-0.469,0.058
1046,gone,-0.457,-0.049
1046,heart,0.302,-0.228
1047,mother,0.333,-0.366
1047,dirt,-0.384,0.269
1047,alone,-0.448,-0.121
1048,killing,0.152,0.629
1048,youth,0.440,-0.232
1048,good,0.180,-0.406
1049,death,-0.149,0.490
1049,strength,0.496,-0.078
1049,fail,-0.374,0.273
1050,stately,0.573,-0.064
1050,queen,0.539,-0.124
1050,settle,0.372,-0.215
1051,glorified,0.494,-0.199
1051,grow,0.446,-0.209
1051,protect,0.474,-0.074
1052,studied,0.271,-0.327
1052,heaven,0.214,-0.361
1052,unyielding,0.252,0.317
1053,kind,0.169,-0.476
1053,sleep,-0.203,-0.448
1053,dear,0.251,-0.315
1054,strong,0.608,-0.112
1054,marvellous,0.588,-0.046
1054,skilled,0.557,-0.182
1055,bored,-0.552,0.009
1055,tree,-0.140,-0.389
1055,down,-0.398,0.084
1056,weeping,-0.359,0.418
1056,learn,0.472,-0.128
1056,gold,0.446,-0.181
1057,happiness,0.593,-0.158
1057,fear,-0.200,0.534
1057,angry,0.045,0.505
1058,marriage,0.440,-0.111
1058,father,0.310,-0.327
1058,belief,0.250,-0.366
1059,fury,0.088,0.583
1059,thankful,0.314,-0.438
1059,wrecked,-0.313,0.377
1060,sorrow,-0.593,0.127
1060,suffer,-0.187,0.575
1060,troubles,-0.222,0.559
1061,enjoy,0.517,-0.166
1061,blessed,0.240,-0.440
1061,lie,-0.242,0.413
1062,food,0.129,-0.401
1062,dear,0.251,-0.315
1062,travel,0.330,-0.180
1063,life,0.497,-0.209
1063,death,-0.149,0.490
1063,gently,-0.011,-0.476
1064,happier,0.590,-0.162
1064,peace,0.136,-0.550
1064,rest,-0.101,-0.532
1065,love,0.383,-0.341
1065,sleep,-0.203,-0.448
1065,wicked,0.055,0.474
1066,victory,0.642,-0.136
1066,brave,0.589,-0.054
1066,trouble,-0.068,0.476
1067,hurricane,0.266,0.562
1067,great,0.531,-0.204
1067,destroyed,-0.293,0.465
1068,terrible,0.023,0.563
1068,wondrous,0.492,-0.119
1068,mother,0.333,-0.366
1069,suffering,-0.326,0.487
1069,abundance,0.501,-0.080
1069,grow,0.446,-0.209
1070,troubles,-0.222,0.559
1070,comfortable,0.032,-0.542
1070,absence,-0.469,0.058
1071,killing,0.152,0.629
1071,grieved,-0.440,0.246
1071,force,0.468,0.109
1072,leading,0.584,-0.078
1072,armed,0.187,0.411
1072,book,0.088,-0.414
1073,peace,0.136,-0.550
1073,attack,0.230,0.471
1073,fly,0.388,0.009
1074,sorrow,-0.593,0.127
1074,death,-0.149,0.490
1074,healer,0.297,-0.336
1075,hero,0.641,-0.091
1075,brave,0.589,-0.054
1075,fighting,0.285,0.428
1076,happy,0.558,-0.188
1076,miserable,-0.463,0.277
1076,died,-0.292,0.443
1077,hurricane,0.266,0.562
1077,fear,-0.200,0.534
1077,great,0.531,-0.204
1078,weeping,-0.359,0.418
1078,wise,0.330,-0.430
1078,pity,-0.497,0.159
1079,rich,0.544,-0.171
1079,slay,0.079,0.559
1079,tramp,-0.421,0.277
1080,mother,0.333,-0.366
1080,gone,-0.457,-0.049
1080,noble,0.208,-0.396
1081,fame,0.574,-0.096
1081,lost,-0.327,0.315
1081,loved,0.249,-0.338
1082,destruction,0.088,0.588
1082,wicked,0.055,0.474
1082,talk,0.160,-0.343
1083,raise,0.472,-0.140
1083,fine,0.143,-0.406
1083,down,-0.398,0.084
1084,king,0.463,0.020
1084,marry,0.449,-0.096
1084,end,-0.369,0.106
1085,hero,0.641,-0.091
1085,dead,-0.467,0.279
1085,skill,0.510,-0.098
1086,great,0.531,-0.204
1086,fooled,-0.319,0.446
1086,accomplished,0.409,-0.241
1087,miserable,-0.463,0.277
1087,beggar,-0.454,0.104
1087,god,0.416,-0.158
1088,inspired,0.500,-0.189
1088,wife,0.314,-0.186
1088,house,-0.107,-0.313
1089,deadly,0.028,0.501
1089,glaring,0.453,0.075
1089,fly,0.388,0.009
1090,battered,-0.211,0.495
1090,hideous,-0.209,0.461
1090,friends,0.309,-0.298
1091,excellence,0.580,-0.231
1091,happy,0.558,-0.188
1091,die,-0.281,0.512
1092,hateful,-0.112,0.527
1092,disgrace,-0.326,0.332
1092,good,0.180,-0.406
1093,kill,0.158,0.638
1093,absence,-0.469,0.058
1093,fail,-0.374,0.273
1094,dirty,-0.431,0.209
1094,alone,-0.448,-0.121
1094,father,0.310,-0.327
1095,sorrow,-0.593,0.127
1095,excellent,0.543,-0.264
1095,weep,-0.408,0.392
1096,idle,-0.600,-0.014
1096,poor,-0.538,0.133
1096,slave,-0.276,0.426
1097,dull,-0.562,-0.054
1097,dead,-0.467,0.279
1097,true,0.367,-0.319
1098,abundance,0.501,-0.080
1098,family,0.281,-0.413
1098,gold,0.446,-0.181
1099,skilled,0.557,-0.182
1099,wealth,0.502,-0.149
1099,wicked,0.055,0.474
1100,wild,0.289,0.438
1100,unhappy,-0.443,0.266
1100,mother,0.333,-0.366
1101,natural,-0.020,-0.520
1101,death,-0.149,0.490
1101,gone,-0.457,-0.049
1102,king,0.463,0.020
1102,good,0.180,-0.406
1102,fine,0.143,-0.406
1103,hope,0.298,-0.425
1103,cloud,-0.170,-0.433
1103,father,0.310,-0.327
1104,killing,0.152,0.629
1104,punish,0.008,0.535
1104,lose,-0.408,0.291
1105,kind,0.169,-0.476
1105,pear,-0.263,-0.375
1105,grapes,-0.174,-0.396
1106,afraid,-0.297,0.533
1106,strength,0.496,-0.078
1106,folly,-0.097,0.452
1107,water,-0.076,-0.488
1107,trouble,-0.068,0.476
1107,garden,-0.027,-0.383
1108,strong,0.608,-0.112
1108,fortress,0.471,-0.210
1108,immortal,0.488,-0.041
1109,great,0.531,-0.204
1109,feast,0.476,-0.184
1109,able,0.367,-0.194
1110,mother,0.333,-0.366
1110,lost,-0.327,0.315
1110,surprise,0.411,-0.010
1111,prosper,0.538,-0.208
1111,restored,0.317,-0.336
1111,order,0.269,-0.330
1112,terrible,0.023,0.563
1112,dead,-0.467,0.279
1112,rose,-0.008,-0.423
1113,killing,0.152,0.629
1113,weeping,-0.359,0.418
1113,death,-0.149,0.490
1114,murder,0.076,0.627
1114,die,-0.281,0.512
1114,avenge,0.005,0.564
1115,furiously,0.098,0.616
1115,fear,-0.200,0.534
1115,future,0.469,-0.169
1116,honesty,0.340,-0.368
1116,folly,-0.097,0.452
1116,wrong,-0.203,0.387
1117,evil,-0.040,0.560
1117,rest,-0.101,-0.532
1117,truth,0.321,-0.402
1118,peace,0.136,-0.550
1118,revenge,0.168,0.504
1118,fighting,0.285,0.428
1119,massacre,0.053,0.612
1119,reign,0.454,-0.159
1119,plenty,0.451,-0.145
1120,leading,0.584,-0.078
1120,glad,0.516,-0.127
1120,spite,-0.294,0.365
1121,courage,0.526,-0.067
1121,enjoying,0.514,-0.106
1121,engagement,0.466,-0.221
1122,hit,0.203,0.496
1122,father,0.310,-0.327
1122,fresh,0.045,-0.442
1123,war,0.113,0.626
1123,bloodshed,0.004,0.633
1123,foe,-0.087,0.534
1124,great,0.531,-0.204
1124,angry,0.045,0.505
1124,cry,-0.299,0.343
1125,low,-0.526,-0.059
1125,less,-0.520,-0.026
1125,dirty,-0.431,0.209
1126,famous,0.615,-0.095
1126,mistake,-0.393,0.253
1126,reading,-0.073,-0.425
1127,minor,-0.486,-0.016
1127,fooling,-0.128,0.412
1127,encouraging,0.385,-0.166
1128,inferior,-0.522,-0.013
1128,writer,0.274,-0.326
1128,distinguished,0.393,-0.158
1129,sleep,-0.203,-0.448
1129,false,-0.423,0.198
1129,common,-0.260,-0.337
1130,jealousy,-0.055,0.450
1130,shirt,-0.246,-0.371
1130,good,0.180,-0.406
1131,shoot,0.091,0.594
1131,may,-0.192,-0.315
1131,know,0.213,-0.279
1132,money,0.459,-0.160
1132,straw,-0.354,-0.145
1132,words,-0.051,-0.349
1133,suspect,-0.057,0.438
1133,court,0.355,0.215
1133,obstacle,-0.167,0.350
1134,sun,0.271,-0.334
1134,unconscious,-0.419,0.076
1134,heart,0.302,-0.228
1135,kind,0.169,-0.476
1135,ashes,-0.451,-0.042
1135,supported,0.213,-0.314
1136,correct,0.246,-0.382
1136,lost,-0.327,0.315
1136,reading,-0.073,-0.425
1137,feast,0.476,-0.184
1137,jealous,-0.105,0.475
1137,wicked,0.055,0.474
1138,slaughter,0.067,0.641
1138,uninvited,-0.399,0.209
1138,writer,0.274,-0.326
1139,dead,-0.467,0.279
1139,enjoy,0.517,-0.166
1139,stuck,-0.260,0.341
1140,upper,0.400,-0.138
1140,journey,0.391,-0.152
1140,unlikely,-0.398,0.012
1141,noticeable,0.405,-0.229
1141,view,0.137,-0.427
1141,desire,0.395,-0.148
1142,rest,-0.101,-0.532
1142,less,-0.520,-0.026
1142,marriage,0.440,-0.111
1143,mistake,-0.393,0.253
1143,book,0.088,-0.414
1143,clear,0.148,-0.374
1144,treasures,0.560,-0.064
1144,together,0.249,-0.338
1144,middle,-0.330,-0.214
1145,triumph,0.684,-0.116
1145,strong,0.608,-0.112
1145,great,0.531,-0.204
1146,hit,0.203,0.496
1146,marry,0.449,-0.096
1146,descent,-0.394,0.063
1147,insulting,-0.104,0.524
1147,writer,0.274,-0.326
1147,laughing,0.273,-0.226
1148,pleasant,0.253,-0.441
1148,little,-0.428,-0.163
1148,good,0.180,-0.406
1149,hazard,0.176,0.556
1149,corruption,-0.030,0.554
1149,fearing,-0.332,0.306
1150,important,0.468,-0.133
1150,reading,-0.073,-0.425
1150,reader,0.079,-0.385
1151,lie,-0.242,0.413
1151,familiar,0.204,-0.406
1151,conviction,0.391,0.071
1152,friend,0.213,-0.351
1152,suspicion,-0.136,0.354
1152,original,0.300,-0.195
1153,water,-0.076,-0.488
1153,unable,-0.425,0.225
1153,gardens,-0.153,-0.413
1154,family,0.281,-0.413
1154,suspect,-0.057,0.438
1154,know,0.213,-0.279
1155,great,0.531,-0.204
1155,ignorant,-0.417,0.249
1155,king,0.463,0.020
1156,malice,-0.070,0.523
1156,god,0.416,-0.158
1156,knowing,0.210,-0.335
1157,greatness,0.684,-0.163
1157,sleep,-0.203,-0.448
1157,absence,-0.469,0.058
1158,utmost,0.483,0.022
1158,importance,0.426,-0.110
1158,writer,0.274,-0.326
1159,upper,0.400,-0.138
1159,court,0.355,0.215
1159,end,-0.369,0.106
1160,fortunate,0.522,-0.199
1160,appropriate,0.290,-0.321
1160,common,-0.260,-0.337
1161,omitted,-0.455,-0.021
1161,provided,0.222,-0.363
1161,reader,0.079,-0.385
1162,talent,0.505,-0.245
1162,threat,0.113,0.523
1162,pleased,0.455,-0.272
1163,suspect,-0.057,0.438
1163,third,-0.266,-0.261
1163,words,-0.051,-0.349
1164,idle,-0.600,-0.014
1164,plenty,0.451,-0.145
1164,good,0.180,-0.406
1165,wrong,-0.203,0.387
1165,text,-0.183,-0.316
1165,note,-0.175,-0.304
1166,venture,0.448,-0.065
1166,genuine,0.297,-0.298
1166,knowing,0.210,-0.335
1167,absurdity,-0.376,0.286
1167,second,-0.325,-0.203
1167,think,0.184,-0.265
