T,power,danger,structure,coverage
421700,-0.00381,-0.08989,-0.00663,0.289
421800,-0.00563,-0.08923,-0.00716,0.290
421900,-0.00587,-0.08853,-0.00748,0.292
422000,-0.00749,-0.08810,-0.00789,0.292
422100,-0.00924,-0.08770,-0.00811,0.292
422200,-0.00920,-0.08812,-0.00840,0.293
422300,-0.00790,-0.08795,-0.00875,0.293
422400,-0.00784,-0.08662,-0.00876,0.293
422500,-0.00721,-0.08596,-0.00898,0.293
422600,-0.00576,-0.08359,-0.00961,0.293
422700,-0.00437,-0.08170,-0.01000,0.295
422800,-0.00300,-0.08158,-0.01064,0.297
422900,-0.00237,-0.08143,-0.01070,0.297
423000,-0.00203,-0.08012,-0.01085,0.297
423100,-0.00122,-0.08004,-0.01069,0.298
423200,-0.00183,-0.07905,-0.01067,0.298
423300,-0.00228,-0.07880,-0.01122,0.297
423400,-0.00303,-0.07781,-0.01118,0.296
423500,-0.00317,-0.07818,-0.01123,0.297
423600,-0.00375,-0.07723,-0.01170,0.297
423700,-0.00454,-0.07626,-0.01181,0.297
423800,-0.00474,-0.07493,-0.01179,0.295
423900,-0.00650,-0.07523,-0.01199,0.295
424000,-0.00860,-0.07591,-0.01236,0.294
424100,-0.00900,-0.07487,-0.01256,0.293
424200,-0.01000,-0.07527,-0.01214,0.293
424300,-0.00950,-0.07481,-0.01213,0.294
424400,-0.01088,-0.07401,-0.01167,0.294
424500,-0.01205,-0.07344,-0.01200,0.294
424600,-0.01335,-0.07248,-0.01244,0.295
424700,-0.01291,-0.07240,-0.01231,0.294
424800,-0.01181,-0.07044,-0.01290,0.294
424900,-0.01155,-0.06924,-0.01360,0.293
425000,-0.01153,-0.06825,-0.01339,0.294
425100,-0.01067,-0.06781,-0.01365,0.295
425200,-0.01066,-0.06775,-0.01408,0.297
425300,-0.01119,-0.06819,-0.01421,0.296
425400,-0.01150,-0.06766,-0.01439,0.296
425500,-0.01072,-0.06795,-0.01444,0.296
425600,-0.00993,-0.06759,-0.01523,0.295
425700,-0.00843,-0.06891,-0.01484,0.294
425800,-0.00875,-0.06618,-0.01450,0.293
425900,-0.00816,-0.06473,-0.01494,0.293
426000,-0.00677,-0.06708,-0.01495,0.292
426100,-0.00713,-0.06580,-0.01490,0.292
426200,-0.00666,-0.06511,-0.01459,0.291
426300,-0.00695,-0.06344,-0.01424,0.291
426400,-0.00527,-0.06336,-0.01424,0.291
426500,-0.00454,-0.06363,-0.01460,0.292
426600,-0.00329,-0.06193,-0.01488,0.292
426700,-0.00203,-0.06106,-0.01530,0.293
426800,-0.00304,-0.05890,-0.01628,0.292
426900,-0.00307,-0.05869,-0.01625,0.292
427000,-0.00296,-0.05738,-0.01718,0.292
427100,-0.00180,-0.05824,-0.01770,0.292
427200,0.00044,-0.05813,-0.01827,0.291
427300,0.00267,-0.05800,-0.01850,0.292
427400,0.00235,-0.05633,-0.01836,0.292
427500,0.00173,-0.05666,-0.01828,0.293
427600,0.00192,-0.05601,-0.01847,0.294
427700,0.00177,-0.05631,-0.01775,0.294
427800,0.00248,-0.05494,-0.01712,0.294
427900,0.00186,-0.05466,-0.01726,0.293
428000,0.00221,-0.05399,-0.01750,0.292
428100,0.00222,-0.05402,-0.01788,0.294
428200,0.00026,-0.05451,-0.01827,0.294
428300,-0.00107,-0.05368,-0.01888,0.294
428400,-0.00030,-0.05312,-0.01890,0.293
428500,-0.00032,-0.05456,-0.01892,0.293
428600,0.00017,-0.05439,-0.01913,0.293
428700,0.00090,-0.05422,-0.01883,0.292
428800,0.00172,-0.05335,-0.01815,0.293
428900,0.00236,-0.05374,-0.01832,0.292
429000,0.00271,-0.05279,-0.01767,0.292
429100,0.00352,-0.05301,-0.01793,0.293
429200,0.00337,-0.05273,-0.01818,0.295
429300,0.00439,-0.05286,-0.01814,0.296
429400,0.00507,-0.05370,-0.01779,0.296
429500,0.00414,-0.05266,-0.01777,0.299
429600,0.00430,-0.05280,-0.01813,0.301
429700,0.00427,-0.05245,-0.01837,0.302
429800,0.00382,-0.05161,-0.01859,0.304
429900,0.00499,-0.05031,-0.01870,0.306
430000,0.00579,-0.04907,-0.01885,0.307
430100,0.00616,-0.04773,-0.01884,0.307
430200,0.00627,-0.04726,-0.01875,0.307
430300,0.00604,-0.04657,-0.01876,0.306
430400,0.00574,-0.04608,-0.01875,0.306
430500,0.00581,-0.04515,-0.01887,0.306
430600,0.00525,-0.04452,-0.01923,0.306
430700,0.00493,-0.04395,-0.01962,0.306
430800,0.00504,-0.04240,-0.01984,0.306
430900,0.00421,-0.04138,-0.01954,0.306
431000,0.00541,-0.04037,-0.01955,0.305
431100,0.00644,-0.03962,-0.01921,0.305
431200,0.00600,-0.03806,-0.01889,0.303
431300,0.00557,-0.03821,-0.01891,0.304
431400,0.00499,-0.03839,-0.01865,0.304
431500,0.00424,-0.03801,-0.01841,0.303
431600,0.00447,-0.03701,-0.01867,0.303
431700,0.00449,-0.03702,-0.01868,0.303
431800,0.00504,-0.03638,-0.01841,0.303
431900,0.00490,-0.03654,-0.01822,0.303
432000,0.00503,-0.03630,-0.01813,0.303
432100,0.00520,-0.03654,-0.01814,0.302
432200,0.00595,-0.03681,-0.01821,0.301
432300,0.00528,-0.03541,-0.01781,0.301
432400,0.00577,-0.03687,-0.01779,0.300
432500,0.00628,-0.03699,-0.01741,0.301
432600,0.00510,-0.03729,-0.01659,0.301
432700,0.00388,-0.03834,-0.01641,0.300
432800,0.00336,-0.03798,-0.01541,0.298
432900,0.00340,-0.03795,-0.01499,0.298
433000,0.00309,-0.03857,-0.01467,0.298
433100,0.00243,-0.03936,-0.01494,0.298
433200,0.00249,-0.04097,-0.01517,0.297
433300,0.00250,-0.04171,-0.01497,0.298
433400,0.00284,-0.04186,-0.01458,0.299
433500,0.00349,-0.04236,-0.01448,0.299
433600,0.00388,-0.04218,-0.01406,0.298
433700,0.00511,-0.04238,-0.01353,0.298
433800,0.00495,-0.04288,-0.01345,0.298
433900,0.00530,-0.04308,-0.01320,0.298
434000,0.00600,-0.04401,-0.01282,0.299
434100,0.00685,-0.04472,-0.01294,0.300
434200,0.00733,-0.04476,-0.01334,0.300
434300,0.00726,-0.04543,-0.01346,0.299
434400,0.00782,-0.04606,-0.01376,0.299
434500,0.00849,-0.04578,-0.01389,0.299
434600,0.00817,-0.04601,-0.01342,0.298
434700,0.00805,-0.04708,-0.01295,0.299
434800,0.00622,-0.04859,-0.01283,0.298
434900,0.00549,-0.05016,-0.01285,0.298
435000,0.00482,-0.05037,-0.01338,0.298
435100,0.00337,-0.05149,-0.01295,0.298
435200,0.00252,-0.05252,-0.01255,0.298
435300,0.00284,-0.05295,-0.01220,0.298
435400,0.00322,-0.05303,-0.01172,0.298
435500,0.00447,-0.05378,-0.01156,0.298
435600,0.00423,-0.05465,-0.01125,0.299
435700,0.00372,-0.05438,-0.01156,0.299
435800,0.00280,-0.05630,-0.01162,0.300
435900,0.00172,-0.05837,-0.01154,0.301
436000,0.00033,-0.05837,-0.01166,0.301
436100,0.00027,-0.05930,-0.01159,0.301
436200,-0.00017,-0.06013,-0.01191,0.302
436300,0.00030,-0.06000,-0.01188,0.302
436400,-0.00041,-0.06006,-0.01177,0.302
436500,-0.00012,-0.05993,-0.01101,0.302
436600,-0.00043,-0.06245,-0.01014,0.303
436700,-0.00052,-0.06467,-0.00958,0.303
436800,0.00068,-0.06752,-0.00929,0.304
436900,-0.00025,-0.06841,-0.00890,0.303
437000,-0.00129,-0.06895,-0.00869,0.301
437100,-0.00236,-0.06837,-0.00824,0.302
437200,-0.00403,-0.06755,-0.00773,0.301
437300,-0.00492,-0.06775,-0.00740,0.301
437400,-0.00433,-0.06932,-0.00734,0.301
437500,-0.00407,-0.06857,-0.00732,0.301
437600,-0.00313,-0.06934,-0.00741,0.300
437700,-0.00238,-0.06964,-0.00813,0.300
437800,-0.00244,-0.07169,-0.00860,0.301
437900,-0.00261,-0.07071,-0.00838,0.302
438000,-0.00300,-0.07008,-0.00827,0.303
438100,-0.00379,-0.07067,-0.00781,0.302
438200,-0.00352,-0.07106,-0.00749,0.302
438300,-0.00428,-0.07193,-0.00725,0.302
438400,-0.00457,-0.07271,-0.00687,0.303
438500,-0.00453,-0.07206,-0.00640,0.303
438600,-0.00400,-0.07347,-0.00646,0.303
438700,-0.00423,-0.07371,-0.00604,0.303
438800,-0.00447,-0.07528,-0.00630,0.303
438900,-0.00397,-0.07626,-0.00625,0.303
439000,-0.00378,-0.07706,-0.00644,0.302
439100,-0.00519,-0.07650,-0.00597,0.301
439200,-0.00547,-0.07751,-0.00553,0.300
439300,-0.00578,-0.07735,-0.00544,0.300
439400,-0.00573,-0.07682,-0.00528,0.300
439500,-0.00572,-0.07723,-0.00536,0.298
439600,-0.00546,-0.07688,-0.00493,0.298
439700,-0.00517,-0.07664,-0.00479,0.298
439800,-0.00480,-0.07719,-0.00414,0.297
439900,-0.00566,-0.07847,-0.00384,0.294
440000,-0.00603,-0.07949,-0.00374,0.294
440100,-0.00600,-0.08086,-0.00363,0.294
440200,-0.00592,-0.08219,-0.00344,0.294
440300,-0.00624,-0.08277,-0.00357,0.294
440400,-0.00524,-0.08340,-0.00338,0.296
440500,-0.00519,-0.08373,-0.00301,0.296
440600,-0.00398,-0.08425,-0.00307,0.296
440700,-0.00412,-0.08484,-0.00270,0.297
440800,-0.00365,-0.08609,-0.00267,0.296
440900,-0.00374,-0.08600,-0.00332,0.297
441000,-0.00442,-0.08670,-0.00319,0.297
441100,-0.00542,-0.08678,-0.00305,0.296
441200,-0.00599,-0.08736,-0.00321,0.296
441300,-0.00460,-0.08765,-0.00357,0.297
441400,-0.00332,-0.08782,-0.00418,0.298
441500,-0.00439,-0.08704,-0.00436,0.297
441600,-0.00444,-0.08840,-0.00431,0.297
441700,-0.00309,-0.08820,-0.00438,0.296
441800,-0.00180,-0.08872,-0.00431,0.296
441900,-0.00071,-0.08860,-0.00429,0.296
442000,-0.00008,-0.08921,-0.00442,0.297
442100,0.00061,-0.08886,-0.00436,0.297
442200,-0.00121,-0.08709,-0.00444,0.298
442300,-0.00095,-0.08702,-0.00479,0.299
442400,-0.00102,-0.08588,-0.00481,0.299
442500,-0.00089,-0.08572,-0.00543,0.298
442600,-0.00121,-0.08605,-0.00629,0.298
442700,-0.00070,-0.08446,-0.00690,0.298
442800,-0.00046,-0.08199,-0.00738,0.298
442900,0.00030,-0.08039,-0.00811,0.299
443000,0.00047,-0.07979,-0.00829,0.299
443100,0.00083,-0.07841,-0.00867,0.299
443200,0.00028,-0.07779,-0.00930,0.299
443300,-0.00074,-0.07753,-0.00959,0.300
443400,-0.00123,-0.07641,-0.01027,0.300
443500,-0.00312,-0.07607,-0.01065,0.300
443600,-0.00348,-0.07674,-0.01103,0.301
443700,-0.00385,-0.07690,-0.01139,0.300
443800,-0.00355,-0.07594,-0.01168,0.301
443900,-0.00262,-0.07520,-0.01196,0.302
444000,-0.00239,-0.07323,-0.01251,0.301
444100,-0.00162,-0.07160,-0.01227,0.301
444200,-0.00161,-0.07155,-0.01223,0.301
444300,-0.00259,-0.07130,-0.01237,0.301
444400,-0.00347,-0.07137,-0.01242,0.300
444500,-0.00338,-0.07204,-0.01220,0.301
444600,-0.00363,-0.07222,-0.01245,0.301
444700,-0.00383,-0.07171,-0.01278,0.301
444800,-0.00358,-0.07165,-0.01260,0.301
444900,-0.00278,-0.07147,-0.01240,0.301
445000,-0.00294,-0.07188,-0.01208,0.300
445100,-0.00263,-0.07147,-0.01235,0.300
445200,-0.00221,-0.07071,-0.01224,0.300
445300,-0.00150,-0.07005,-0.01248,0.299
445400,-0.00077,-0.06878,-0.01290,0.298
445500,-0.00018,-0.06754,-0.01313,0.298
445600,-0.00047,-0.06679,-0.01344,0.297
445700,-0.00021,-0.06625,-0.01342,0.297
445800,0.00100,-0.06543,-0.01321,0.297
445900,0.00187,-0.06521,-0.01336,0.297
446000,0.00202,-0.06428,-0.01303,0.298
446100,0.00287,-0.06474,-0.01334,0.298
446200,0.00331,-0.06518,-0.01360,0.298
446300,0.00397,-0.06557,-0.01378,0.298
446400,0.00451,-0.06514,-0.01376,0.298
446500,0.00341,-0.06555,-0.01422,0.299
446600,0.00213,-0.06450,-0.01499,0.297
446700,0.00185,-0.06318,-0.01500,0.296
446800,-0.00042,-0.06144,-0.01480,0.296
446900,0.00028,-0.06198,-0.01449,0.297
447000,0.00133,-0.06278,-0.01424,0.298
447100,0.00166,-0.06364,-0.01412,0.298
447200,0.00268,-0.06465,-0.01427,0.299
447300,0.00226,-0.06521,-0.01401,0.299
447400,0.00087,-0.06449,-0.01396,0.298
447500,-0.00034,-0.06515,-0.01364,0.298
447600,0.00063,-0.06488,-0.01323,0.298
447700,0.00023,-0.06444,-0.01296,0.298
447800,0.00043,-0.06360,-0.01270,0.296
447900,0.00108,-0.06386,-0.01291,0.296
448000,0.00238,-0.06499,-0.01299,0.296
448100,0.00301,-0.06469,-0.01352,0.296
448200,0.00453,-0.06468,-0.01331,0.297
448300,0.00665,-0.06549,-0.01317,0.297
448400,0.00690,-0.06589,-0.01342,0.296
448500,0.00662,-0.06660,-0.01398,0.296
448600,0.00635,-0.06585,-0.01408,0.297
448700,0.00624,-0.06549,-0.01505,0.297
448800,0.00775,-0.06500,-0.01521,0.298
448900,0.00670,-0.06397,-0.01485,0.298
449000,0.00959,-0.06531,-0.01516,0.300
449100,0.01166,-0.06595,-0.01560,0.300
449200,0.01408,-0.06643,-0.01604,0.301
449300,0.01602,-0.06745,-0.01641,0.300
449400,0.01731,-0.06870,-0.01679,0.300
449500,0.01947,-0.06975,-0.01722,0.301
449600,0.02058,-0.07119,-0.01780,0.302
449700,0.02129,-0.07216,-0.01805,0.303
449800,0.02218,-0.07251,-0.01856,0.305
449900,0.02259,-0.07296,-0.01862,0.309
450000,0.02324,-0.07290,-0.01890,0.309
450100,0.02384,-0.07202,-0.01899,0.308
450200,0.02423,-0.07188,-0.01895,0.309
450300,0.02437,-0.07122,-0.01915,0.308
450400,0.02417,-0.07146,-0.01971,0.307
450500,0.02407,-0.07214,-0.02014,0.307
450600,0.02381,-0.07232,-0.01963,0.306
450700,0.02369,-0.07284,-0.01955,0.306
450800,0.02263,-0.07325,-0.01936,0.306
450900,0.02277,-0.07426,-0.01923,0.307
451000,0.02250,-0.07424,-0.01933,0.306
451100,0.02284,-0.07430,-0.01959,0.308
451200,0.02255,-0.07480,-0.01937,0.308
451300,0.02219,-0.07440,-0.01910,0.308
451400,0.02209,-0.07396,-0.01874,0.307
451500,0.02260,-0.07414,-0.01903,0.307
451600,0.02267,-0.07337,-0.01928,0.308
451700,0.02223,-0.07205,-0.01928,0.309
451800,0.02164,-0.07081,-0.01931,0.308
451900,0.02150,-0.07039,-0.01935,0.309
452000,0.02194,-0.07012,-0.01934,0.308
452100,0.02281,-0.06999,-0.01977,0.309
452200,0.02514,-0.06956,-0.02017,0.308
452300,0.02636,-0.07012,-0.02015,0.309
452400,0.02581,-0.06932,-0.02014,0.309
452500,0.02608,-0.07058,-0.01975,0.309
452600,0.02703,-0.07099,-0.01973,0.308
452700,0.02716,-0.07244,-0.01914,0.308
452800,0.02651,-0.07328,-0.01941,0.307
452900,0.02547,-0.07373,-0.01932,0.307
453000,0.02527,-0.07420,-0.01928,0.307
453100,0.02540,-0.07388,-0.01919,0.307
453200,0.02657,-0.07163,-0.01887,0.307
453300,0.02862,-0.07199,-0.01882,0.306
453400,0.02839,-0.07234,-0.01875,0.306
453500,0.03000,-0.07195,-0.01882,0.306
453600,0.03051,-0.07164,-0.01853,0.306
453700,0.02903,-0.07279,-0.01854,0.307
453800,0.02762,-0.07333,-0.01845,0.307
453900,0.02692,-0.07295,-0.01841,0.306
454000,0.02720,-0.07379,-0.01823,0.306
454100,0.02589,-0.07517,-0.01847,0.305
454200,0.02618,-0.07623,-0.01825,0.305
454300,0.02742,-0.07731,-0.01794,0.305
454400,0.02862,-0.07738,-0.01749,0.306
454500,0.02887,-0.07729,-0.01737,0.305
454600,0.02946,-0.07787,-0.01704,0.305
454700,0.02855,-0.07873,-0.01689,0.305
454800,0.02987,-0.07895,-0.01660,0.306
454900,0.02964,-0.07907,-0.01619,0.307
455000,0.03055,-0.07927,-0.01618,0.306
455100,0.03057,-0.07967,-0.01609,0.306
455200,0.03101,-0.08014,-0.01636,0.307
455300,0.03038,-0.08112,-0.01680,0.307
455400,0.02970,-0.08247,-0.01668,0.309
455500,0.02999,-0.08399,-0.01604,0.309
455600,0.02908,-0.08345,-0.01563,0.310
455700,0.02832,-0.08326,-0.01558,0.310
455800,0.02775,-0.08369,-0.01543,0.310
455900,0.02773,-0.08183,-0.01540,0.311
456000,0.02871,-0.08288,-0.01578,0.311
456100,0.02922,-0.08257,-0.01584,0.310
456200,0.03035,-0.08193,-0.01560,0.311
456300,0.03084,-0.08229,-0.01610,0.310
456400,0.03164,-0.08131,-0.01630,0.311
456500,0.03256,-0.08073,-0.01641,0.310
456600,0.03348,-0.07927,-0.01656,0.311
456700,0.03390,-0.07895,-0.01686,0.311
456800,0.03570,-0.07840,-0.01705,0.312
456900,0.03474,-0.07664,-0.01748,0.312
457000,0.03403,-0.07484,-0.01796,0.311
457100,0.03477,-0.07376,-0.01804,0.311
457200,0.03510,-0.07297,-0.01763,0.310
457300,0.03525,-0.07153,-0.01846,0.310
457400,0.03591,-0.07164,-0.01858,0.310
457500,0.03681,-0.07035,-0.01917,0.309
457600,0.03583,-0.06948,-0.01971,0.310
457700,0.03593,-0.06855,-0.01961,0.310
457800,0.03571,-0.06840,-0.01974,0.311
457900,0.03568,-0.06765,-0.01948,0.311
458000,0.03525,-0.06720,-0.01911,0.311
458100,0.03582,-0.06718,-0.01850,0.311
458200,0.03520,-0.06634,-0.01872,0.311
458300,0.03318,-0.06508,-0.01904,0.310
458400,0.03341,-0.06362,-0.01921,0.310
458500,0.03294,-0.06298,-0.01898,0.310
458600,0.03226,-0.06237,-0.01894,0.310
458700,0.03159,-0.06314,-0.01875,0.310
458800,0.02889,-0.06361,-0.01871,0.311
458900,0.02816,-0.06332,-0.01912,0.310
459000,0.02572,-0.06185,-0.01876,0.308
459100,0.02480,-0.06137,-0.01875,0.308
459200,0.02272,-0.05998,-0.01829,0.305
459300,0.02121,-0.05821,-0.01788,0.305
459400,0.01911,-0.05738,-0.01763,0.303
459500,0.01740,-0.05589,-0.01680,0.303
459600,0.01597,-0.05486,-0.01653,0.302
459700,0.01428,-0.05467,-0.01629,0.302
459800,0.01244,-0.05415,-0.01648,0.301
459900,0.01149,-0.05381,-0.01644,0.299
460000,0.01043,-0.05429,-0.01614,0.299
460100,0.00939,-0.05532,-0.01546,0.300
460200,0.00895,-0.05516,-0.01541,0.300
460300,0.00936,-0.05687,-0.01490,0.301
460400,0.00952,-0.05722,-0.01444,0.302
460500,0.00943,-0.05728,-0.01377,0.303
460600,0.01098,-0.05844,-0.01379,0.304
460700,0.01158,-0.05887,-0.01365,0.304
460800,0.01234,-0.05820,-0.01327,0.304
460900,0.01209,-0.05868,-0.01292,0.305
461000,0.01186,-0.05924,-0.01308,0.305
461100,0.01257,-0.06003,-0.01266,0.305
461200,0.01368,-0.06058,-0.01219,0.306
461300,0.01308,-0.06177,-0.01193,0.306
461400,0.01319,-0.06317,-0.01157,0.306
461500,0.01394,-0.06594,-0.01109,0.308
461600,0.01472,-0.06842,-0.01083,0.308
461700,0.01366,-0.06996,-0.00992,0.308
461800,0.01356,-0.07065,-0.00984,0.308
461900,0.01299,-0.07243,-0.00991,0.308
462000,0.01299,-0.07333,-0.00929,0.307
462100,0.01338,-0.07532,-0.00907,0.308
462200,0.01298,-0.07746,-0.00857,0.308
462300,0.01209,-0.07762,-0.00788,0.307
462400,0.01224,-0.07883,-0.00772,0.307
462500,0.01224,-0.07798,-0.00788,0.308
462600,0.01182,-0.07856,-0.00735,0.309
462700,0.01133,-0.07874,-0.00734,0.309
462800,0.01077,-0.07993,-0.00709,0.310
462900,0.00980,-0.08107,-0.00609,0.310
463000,0.00940,-0.08138,-0.00602,0.309
463100,0.00874,-0.08222,-0.00583,0.309
463200,0.00890,-0.08352,-0.00564,0.309
463300,0.00844,-0.08184,-0.00561,0.309
463400,0.00922,-0.08271,-0.00532,0.309
463500,0.00894,-0.08309,-0.00494,0.309
463600,0.00909,-0.08296,-0.00524,0.309
463700,0.01038,-0.08116,-0.00516,0.308
463800,0.00992,-0.08150,-0.00487,0.308
463900,0.00978,-0.08106,-0.00507,0.309
464000,0.00854,-0.08069,-0.00535,0.309
464100,0.00901,-0.08040,-0.00554,0.309
464200,0.00890,-0.07868,-0.00595,0.309
464300,0.00924,-0.07764,-0.00589,0.310
464400,0.00850,-0.07814,-0.00604,0.309
464500,0.00796,-0.07730,-0.00616,0.310
464600,0.00819,-0.07664,-0.00657,0.309
464700,0.00955,-0.07598,-0.00642,0.309
464800,0.00869,-0.07573,-0.00649,0.308
464900,0.00852,-0.07474,-0.00676,0.307
465000,0.00779,-0.07339,-0.00710,0.308
465100,0.00747,-0.07228,-0.00708,0.308
465200,0.00732,-0.07180,-0.00680,0.308
465300,0.00668,-0.07159,-0.00603,0.308
465400,0.00665,-0.07047,-0.00597,0.308
465500,0.00565,-0.06951,-0.00669,0.307
465600,0.00627,-0.07014,-0.00718,0.306
465700,0.00663,-0.06956,-0.00756,0.306
465800,0.00752,-0.06879,-0.00768,0.306
465900,0.00709,-0.06982,-0.00812,0.305
466000,0.00718,-0.06927,-0.00786,0.305
466100,0.00583,-0.06866,-0.00804,0.306
466200,0.00381,-0.06758,-0.00766,0.306
466300,0.00246,-0.06696,-0.00695,0.306
466400,0.00132,-0.06693,-0.00692,0.306
466500,0.00169,-0.06753,-0.00692,0.306
466600,0.00275,-0.06927,-0.00677,0.305
466700,0.00255,-0.06972,-0.00659,0.305
466800,0.00358,-0.07124,-0.00674,0.305
466900,0.00498,-0.07273,-0.00645,0.305
467000,0.00616,-0.07357,-0.00605,0.307
467100,0.00521,-0.07253,-0.00632,0.307
467200,0.00635,-0.07301,-0.00614,0.307
467300,0.00624,-0.07299,-0.00550,0.307
467400,0.00722,-0.07324,-0.00581,0.307
467500,0.00885,-0.07497,-0.00585,0.308
467600,0.00967,-0.07521,-0.00569,0.308
467700,0.00954,-0.07560,-0.00595,0.308
467800,0.01082,-0.07586,-0.00593,0.308
467900,0.01135,-0.07740,-0.00622,0.306
468000,0.01194,-0.07765,-0.00647,0.307
468100,0.01270,-0.07718,-0.00647,0.308
468200,0.01269,-0.07819,-0.00646,0.308
468300,0.01560,-0.08011,-0.00637,0.307
468400,0.01640,-0.08207,-0.00677,0.308
468500,0.01904,-0.08322,-0.00693,0.309
468600,0.02056,-0.08416,-0.00701,0.308
468700,0.02175,-0.08325,-0.00669,0.308
468800,0.02293,-0.08280,-0.00664,0.308
468900,0.02405,-0.08364,-0.00660,0.309
469000,0.02458,-0.08334,-0.00676,0.309
469100,0.02533,-0.08443,-0.00667,0.310
469200,0.02591,-0.08444,-0.00700,0.313
469300,0.02734,-0.08365,-0.00754,0.314
469400,0.02747,-0.08222,-0.00792,0.316
469500,0.02781,-0.08260,-0.00813,0.316
469600,0.02810,-0.08170,-0.00799,0.317
469700,0.02990,-0.08038,-0.00800,0.316
469800,0.03083,-0.08076,-0.00745,0.315
469900,0.03083,-0.07976,-0.00760,0.315
470000,0.03051,-0.07830,-0.00790,0.315
470100,0.03130,-0.07653,-0.00872,0.314
470200,0.03204,-0.07601,-0.00888,0.315
470300,0.03148,-0.07458,-0.00909,0.314
470400,0.03034,-0.07292,-0.00959,0.314
470500,0.03125,-0.07310,-0.00969,0.311
470600,0.03038,-0.07171,-0.01005,0.310
470700,0.03071,-0.07195,-0.01030,0.311
470800,0.03117,-0.07227,-0.01055,0.312
470900,0.03174,-0.07144,-0.01073,0.310
471000,0.03220,-0.07015,-0.01094,0.311
471100,0.03169,-0.07004,-0.01144,0.310
471200,0.03012,-0.06976,-0.01206,0.310
471300,0.03051,-0.06869,-0.01288,0.310
471400,0.02941,-0.06751,-0.01314,0.309
471500,0.02805,-0.06542,-0.01349,0.309
471600,0.02729,-0.06245,-0.01369,0.307
471700,0.02669,-0.06218,-0.01467,0.308
471800,0.02653,-0.06264,-0.01489,0.308
471900,0.02640,-0.05913,-0.01473,0.307
472000,0.02566,-0.05798,-0.01532,0.307
472100,0.02429,-0.05542,-0.01511,0.306
472200,0.02372,-0.05312,-0.01524,0.306
472300,0.02364,-0.05240,-0.01603,0.306
472400,0.02352,-0.05152,-0.01640,0.306
472500,0.02341,-0.05029,-0.01667,0.307
472600,0.02385,-0.04880,-0.01699,0.307
472700,0.02362,-0.04844,-0.01724,0.307
472800,0.02402,-0.04742,-0.01722,0.306
472900,0.02502,-0.04578,-0.01788,0.306
473000,0.02471,-0.04580,-0.01767,0.306
473100,0.02604,-0.04572,-0.01772,0.306
473200,0.02574,-0.04634,-0.01740,0.306
473300,0.02456,-0.04731,-0.01761,0.306
473400,0.02423,-0.04623,-0.01745,0.306
473500,0.02482,-0.04607,-0.01745,0.306
473600,0.02493,-0.04578,-0.01702,0.306
473700,0.02421,-0.04655,-0.01720,0.307
473800,0.02470,-0.04631,-0.01740,0.306
473900,0.02376,-0.04700,-0.01718,0.307
474000,0.02498,-0.04676,-0.01692,0.308
474100,0.02426,-0.04573,-0.01693,0.308
474200,0.02251,-0.04608,-0.01670,0.309
474300,0.02136,-0.04613,-0.01682,0.309
474400,0.02238,-0.04591,-0.01681,0.309
474500,0.02218,-0.04662,-0.01679,0.310
474600,0.02209,-0.04711,-0.01663,0.310
474700,0.02212,-0.04721,-0.01643,0.310
474800,0.02159,-0.04778,-0.01650,0.312
474900,0.02343,-0.04890,-0.01644,0.313
475000,0.02396,-0.05009,-0.01642,0.312
475100,0.02395,-0.05034,-0.01712,0.312
475200,0.02370,-0.05098,-0.01741,0.314
475300,0.02439,-0.05104,-0.01805,0.314
475400,0.02582,-0.05153,-0.01766,0.315
475500,0.02692,-0.05162,-0.01745,0.316
475600,0.02570,-0.05121,-0.01692,0.316
475700,0.02552,-0.05214,-0.01685,0.315
475800,0.02547,-0.05359,-0.01672,0.314
475900,0.02549,-0.05395,-0.01649,0.315
476000,0.02398,-0.05547,-0.01689,0.316
476100,0.02415,-0.05668,-0.01687,0.316
476200,0.02392,-0.05695,-0.01738,0.315
476300,0.02437,-0.05689,-0.01776,0.315
476400,0.02395,-0.05764,-0.01766,0.315
476500,0.02276,-0.05767,-0.01773,0.315
476600,0.02063,-0.05683,-0.01747,0.315
476700,0.01983,-0.05659,-0.01749,0.314
476800,0.01822,-0.05622,-0.01753,0.314
476900,0.01722,-0.05569,-0.01791,0.313
477000,0.01540,-0.05573,-0.01804,0.311
477100,0.01352,-0.05695,-0.01771,0.311
477200,0.01188,-0.05623,-0.01798,0.311
477300,0.01115,-0.05689,-0.01864,0.310
477400,0.00929,-0.05585,-0.01839,0.310
477500,0.00722,-0.05453,-0.01817,0.310
477600,0.00423,-0.05438,-0.01803,0.309
477700,0.00487,-0.05514,-0.01792,0.310
477800,0.00339,-0.05514,-0.01813,0.309
477900,0.00196,-0.05429,-0.01786,0.310
478000,0.00096,-0.05363,-0.01775,0.310
478100,-0.00010,-0.05395,-0.01789,0.309
478200,-0.00058,-0.05257,-0.01796,0.307
478300,-0.00137,-0.05189,-0.01810,0.307
478400,-0.00155,-0.05033,-0.01783,0.307
478500,-0.00370,-0.05042,-0.01784,0.307
478600,-0.00506,-0.04986,-0.01799,0.307
478700,-0.00643,-0.05021,-0.01905,0.308
478800,-0.00718,-0.05044,-0.01910,0.307
478900,-0.00765,-0.04950,-0.01926,0.305
479000,-0.00776,-0.04997,-0.01925,0.306
479100,-0.00980,-0.04925,-0.01925,0.305
479200,-0.00932,-0.05077,-0.01893,0.304
