label,t,power,danger,structure,coverage
Les Miserables,0.77156,0.00604,-0.04657,-0.01876,0.30600
Les Miserables,0.77174,0.00574,-0.04608,-0.01875,0.30600
Les Miserables,0.77192,0.00581,-0.04515,-0.01887,0.30600
Les Miserables,0.77210,0.00525,-0.04452,-0.01923,0.30600
Les Miserables,0.77228,0.00493,-0.04395,-0.01962,0.30600
Les Miserables,0.77246,0.00504,-0.04240,-0.01984,0.30600
Les Miserables,0.77264,0.00421,-0.04138,-0.01954,0.30600
Les Miserables,0.77282,0.00541,-0.04037,-0.01955,0.30500
Les Miserables,0.77300,0.00644,-0.03962,-0.01921,0.30500
Les Miserables,0.77318,0.00600,-0.03806,-0.01889,0.30300
Les Miserables,0.77335,0.00557,-0.03821,-0.01891,0.30400
Les Miserables,0.77353,0.00499,-0.03839,-0.01865,0.30400
Les Miserables,0.77371,0.00424,-0.03801,-0.01841,0.30300
Les Miserables,0.77389,0.00447,-0.03701,-0.01867,0.30300
Les Miserables,0.77407,0.00449,-0.03702,-0.01868,0.30300
Les Miserables,0.77425,0.00504,-0.03638,-0.01841,0.30300
Les Miserables,0.77443,0.00490,-0.03654,-0.01822,0.30300
Les Miserables,0.77461,0.00503,-0.03630,-0.01813,0.30300
Les Miserables,0.77479,0.00520,-0.03654,-0.01814,0.30200
Les Miserables,0.77497,0.00595,-0.03681,-0.01821,0.30100
Les Miserables,0.77515,0.00528,-0.03541,-0.01781,0.30100
Les Miserables,0.77533,0.00577,-0.03687,-0.01779,0.30000
Les Miserables,0.77551,0.00628,-0.03699,-0.01741,0.30100
Les Miserables,0.77569,0.00510,-0.03729,-0.01659,0.30100
Les Miserables,0.77587,0.00388,-0.03834,-0.01641,0.30000
Les Miserables,0.77604,0.00336,-0.03798,-0.01541,0.29800
Les Miserables,0.77622,0.00340,-0.03795,-0.01499,0.29800
Les Miserables,0.77640,0.00309,-0.03857,-0.01467,0.29800
Les Miserables,0.77658,0.00243,-0.03936,-0.01494,0.29800
Les Miserables,0.77676,0.00249,-0.04097,-0.01517,0.29700
Les Miserables,0.77694,0.00250,-0.04171,-0.01497,0.29800
Les Miserables,0.77712,0.00284,-0.04186,-0.01458,0.29900
Les Miserables,0.77730,0.00349,-0.04236,-0.01448,0.29900
Les Miserables,0.77748,0.00388,-0.04218,-0.01406,0.29800
Les Miserables,0.77766,0.00511,-0.04238,-0.01353,0.29800
Les Miserables,0.77784,0.00495,-0.04288,-0.01345,0.29800
Les Miserables,0.77802,0.00530,-0.04308,-0.01320,0.29800
Les Miserables,0.77820,0.00600,-0.04401,-0.01282,0.29900
Les Miserables,0.77838,0.00685,-0.04472,-0.01294,0.30000
Les Miserables,0.77855,0.00733,-0.04476,-0.01334,0.30000
Les Miserables,0.77873,0.00726,-0.04543,-0.01346,0.29900
Les Miserables,0.77891,0.00782,-0.04606,-0.01376,0.29900
Les Miserables,0.77909,0.00849,-0.04578,-0.01389,0.29900
Les Miserables,0.77927,0.00817,-0.04601,-0.01342,0.29800
Les Miserables,0.77945,0.00805,-0.04708,-0.01295,0.29900
Les Miserables,0.77963,0.00622,-0.04859,-0.01283,0.29800
Les Miserables,0.77981,0.00549,-0.05016,-0.01285,0.29800
Les Miserables,0.77999,0.00482,-0.05037,-0.01338,0.29800
Les Miserables,0.78017,0.00337,-0.05149,-0.01295,0.29800
Les Miserables,0.78035,0.00252,-0.05252,-0.01255,0.29800
Les Miserables,0.78053,0.00284,-0.05295,-0.01220,0.29800
Les Miserables,0.78071,0.00322,-0.05303,-0.01172,0.29800
Les Miserables,0.78089,0.00447,-0.05378,-0.01156,0.29800
Les Miserables,0.78107,0.00423,-0.05465,-0.01125,0.29900
Les Miserables,0.78124,0.00372,-0.05438,-0.01156,0.29900
Les Miserables,0.78142,0.00280,-0.05630,-0.01162,0.30000
Les Miserables,0.78160,0.00172,-0.05837,-0.01154,0.30100
Les Miserables,0.78178,0.00033,-0.05837,-0.01166,0.30100
Les Miserables,0.78196,0.00027,-0.05930,-0.01159,0.30100
Les Miserables,0.78214,-0.00017,-0.06013,-0.01191,0.30200
Les Miserables,0.78232,0.00030,-0.06000,-0.01188,0.30200
Les Miserables,0.78250,-0.00041,-0.06006,-0.01177,0.30200
Les Miserables,0.78268,-0.00012,-0.05993,-0.01101,0.30200
Les Miserables,0.78286,-0.00043,-0.06245,-0.01014,0.30300
Les Miserables,0.78304,-0.00052,-0.06467,-0.00958,0.30300
Les Miserables,0.78322,0.00068,-0.06752,-0.00929,0.30400
Les Miserables,0.78340,-0.00025,-0.06841,-0.00890,0.30300
Les Miserables,0.78358,-0.00129,-0.06895,-0.00869,0.30100
Les Miserables,0.78375,-0.00236,-0.06837,-0.00824,0.30200
Les Miserables,0.78393,-0.00403,-0.06755,-0.00773,0.30100
Les Miserables,0.78411,-0.00492,-0.06775,-0.00740,0.30100
Les Miserables,0.78429,-0.00433,-0.06932,-0.00734,0.30100
Les Miserables,0.78447,-0.00407,-0.06857,-0.00732,0.30100
Les Miserables,0.78465,-0.00313,-0.06934,-0.00741,0.30000
Les Miserables,0.78483,-0.00238,-0.06964,-0.00813,0.30000
Les Miserables,0.78501,-0.00244,-0.07169,-0.00860,0.30100
Les Miserables,0.78519,-0.00261,-0.07071,-0.00838,0.30200
Les Miserables,0.78537,-0.00300,-0.07008,-0.00827,0.30300
Les Miserables,0.78555,-0.00379,-0.07067,-0.00781,0.30200
Les Miserables,0.78573,-0.00352,-0.07106,-0.00749,0.30200
Les Miserables,0.78591,-0.00428,-0.07193,-0.00725,0.30200
Les Miserables,0.78609,-0.00457,-0.07271,-0.00687,0.30300
Les Miserables,0.78627,-0.00453,-0.07206,-0.00640,0.30300
Les Miserables,0.78644,-0.00400,-0.07347,-0.00646,0.30300
Les Miserables,0.78662,-0.00423,-0.07371,-0.00604,0.30300
Les Miserables,0.78680,-0.00447,-0.07528,-0.00630,0.30300
Les Miserables,0.78698,-0.00397,-0.07626,-0.00625,0.30300
Les Miserables,0.78716,-0.00378,-0.07706,-0.00644,0.30200
Les Miserables,0.78734,-0.00519,-0.07650,-0.00597,0.30100
Les Miserables,0.78752,-0.00547,-0.07751,-0.00553,0.30000
Les Miserables,0.78770,-0.00578,-0.07735,-0.00544,0.30000
Les Miserables,0.78788,-0.00573,-0.07682,-0.00528,0.30000
Les Miserables,0.78806,-0.00572,-0.07723,-0.00536,0.29800
Les Miserables,0.78824,-0.00546,-0.07688,-0.00493,0.29800
Les Miserables,0.78842,-0.00517,-0.07664,-0.00479,0.29800
Les Miserables,0.78860,-0.00480,-0.07719,-0.00414,0.29700
Les Miserables,0.78878,-0.00566,-0.07847,-0.00384,0.29400
Les Miserables,0.78895,-0.00603,-0.07949,-0.00374,0.29400
Les Miserables,0.78913,-0.00600,-0.08086,-0.00363,0.29400
Les Miserables,0.78931,-0.00592,-0.08219,-0.00344,0.29400
Les Miserables,0.78949,-0.00624,-0.08277,-0.00357,0.29400
Les Miserables,0.78967,-0.00524,-0.08340,-0.00338,0.29600
Les Miserables,0.78985,-0.00519,-0.08373,-0.00301,0.29600
Les Miserables,0.79003,-0.00398,-0.08425,-0.00307,0.29600
Les Miserables,0.79021,-0.00412,-0.08484,-0.00270,0.29700
Les Miserables,0.79039,-0.00365,-0.08609,-0.00267,0.29600
Les Miserables,0.79057,-0.00374,-0.08600,-0.00332,0.29700
Les Miserables,0.79075,-0.00442,-0.08670,-0.00319,0.29700
Les Miserables,0.79093,-0.00542,-0.08678,-0.00305,0.29600
Les Miserables,0.79111,-0.00599,-0.08736,-0.00321,0.29600
Les Miserables,0.79129,-0.00460,-0.08765,-0.00357,0.29700
Les Miserables,0.79146,-0.00332,-0.08782,-0.00418,0.29800
Les Miserables,0.79164,-0.00439,-0.08704,-0.00436,0.29700
Les Miserables,0.79182,-0.00444,-0.08840,-0.00431,0.29700
Les Miserables,0.79200,-0.00309,-0.08820,-0.00438,0.29600
Les Miserables,0.79218,-0.00180,-0.08872,-0.00431,0.29600
Les Miserables,0.79236,-0.00071,-0.08860,-0.00429,0.29600
Les Miserables,0.79254,-0.00008,-0.08921,-0.00442,0.29700
Les Miserables,0.79272,0.00061,-0.08886,-0.00436,0.29700
Les Miserables,0.79290,-0.00121,-0.08709,-0.00444,0.29800
Les Miserables,0.79308,-0.00095,-0.08702,-0.00479,0.29900
Les Miserables,0.79326,-0.00102,-0.08588,-0.00481,0.29900
Les Miserables,0.79344,-0.00089,-0.08572,-0.00543,0.29800
Les Miserables,0.79362,-0.00121,-0.08605,-0.00629,0.29800
Les Miserables,0.79380,-0.00070,-0.08446,-0.00690,0.29800
Les Miserables,0.79398,-0.00046,-0.08199,-0.00738,0.29800
Les Miserables,0.79415,0.00030,-0.08039,-0.00811,0.29900
Les Miserables,0.79433,0.00047,-0.07979,-0.00829,0.29900
Les Miserables,0.79451,0.00083,-0.07841,-0.00867,0.29900
Les Miserables,0.79469,0.00028,-0.07779,-0.00930,0.29900
Les Miserables,0.79487,-0.00074,-0.07753,-0.00959,0.30000
Les Miserables,0.79505,-0.00123,-0.07641,-0.01027,0.30000
Les Miserables,0.79523,-0.00312,-0.07607,-0.01065,0.30000
Les Miserables,0.79541,-0.00348,-0.07674,-0.01103,0.30100
Les Miserables,0.79559,-0.00385,-0.07690,-0.01139,0.30000
Les Miserables,0.79577,-0.00355,-0.07594,-0.01168,0.30100
Les Miserables,0.79595,-0.00262,-0.07520,-0.01196,0.30200
Les Miserables,0.79613,-0.00239,-0.07323,-0.01251,0.30100
Les Miserables,0.79631,-0.00162,-0.07160,-0.01227,0.30100
Les Miserables,0.79649,-0.00161,-0.07155,-0.01223,0.30100
Les Miserables,0.79666,-0.00259,-0.07130,-0.01237,0.30100
Les Miserables,0.79684,-0.00347,-0.07137,-0.01242,0.30000
Les Miserables,0.79702,-0.00338,-0.07204,-0.01220,0.30100
Les Miserables,0.79720,-0.00363,-0.07222,-0.01245,0.30100
Les Miserables,0.79738,-0.00383,-0.07171,-0.01278,0.30100
Les Miserables,0.79756,-0.00358,-0.07165,-0.01260,0.30100
Les Miserables,0.79774,-0.00278,-0.07147,-0.01240,0.30100
Les Miserables,0.79792,-0.00294,-0.07188,-0.01208,0.30000
Les Miserables,0.79810,-0.00263,-0.07147,-0.01235,0.30000
Les Miserables,0.79828,-0.00221,-0.07071,-0.01224,0.30000
Les Miserables,0.79846,-0.00150,-0.07005,-0.01248,0.29900
Les Miserables,0.79864,-0.00077,-0.06878,-0.01290,0.29800
Les Miserables,0.79882,-0.00018,-0.06754,-0.01313,0.29800
Les Miserables,0.79900,-0.00047,-0.06679,-0.01344,0.29700
Les Miserables,0.79918,-0.00021,-0.06625,-0.01342,0.29700
Les Miserables,0.79935,0.00100,-0.06543,-0.01321,0.29700
Les Miserables,0.79953,0.00187,-0.06521,-0.01336,0.29700
Les Miserables,0.79971,0.00202,-0.06428,-0.01303,0.29800
Les Miserables,0.79989,0.00287,-0.06474,-0.01334,0.29800
Les Miserables,0.80007,0.00331,-0.06518,-0.01360,0.29800
Les Miserables,0.80025,0.00397,-0.06557,-0.01378,0.29800
Les Miserables,0.80043,0.00451,-0.06514,-0.01376,0.29800
Les Miserables,0.80061,0.00341,-0.06555,-0.01422,0.29900
Les Miserables,0.80079,0.00213,-0.06450,-0.01499,0.29700
Les Miserables,0.80097,0.00185,-0.06318,-0.01500,0.29600
Les Miserables,0.80115,-0.00042,-0.06144,-0.01480,0.29600
Les Miserables,0.80133,0.00028,-0.06198,-0.01449,0.29700
Les Miserables,0.80151,0.00133,-0.06278,-0.01424,0.29800
Les Miserables,0.80169,0.00166,-0.06364,-0.01412,0.29800
Les Miserables,0.80186,0.00268,-0.06465,-0.01427,0.29900
Les Miserables,0.80204,0.00226,-0.06521,-0.01401,0.29900
Les Miserables,0.80222,0.00087,-0.06449,-0.01396,0.29800
Les Miserables,0.80240,-0.00034,-0.06515,-0.01364,0.29800
Les Miserables,0.80258,0.00063,-0.06488,-0.01323,0.29800
Les Miserables,0.80276,0.00023,-0.06444,-0.01296,0.29800
Les Miserables,0.80294,0.00043,-0.06360,-0.01270,0.29600
Les Miserables,0.80312,0.00108,-0.06386,-0.01291,0.29600
Les Miserables,0.80330,0.00238,-0.06499,-0.01299,0.29600
Les Miserables,0.80348,0.00301,-0.06469,-0.01352,0.29600
Les Miserables,0.80366,0.00453,-0.06468,-0.01331,0.29700
Les Miserables,0.80384,0.00665,-0.06549,-0.01317,0.29700
Les Miserables,0.80402,0.00690,-0.06589,-0.01342,0.29600
Les Miserables,0.80420,0.00662,-0.06660,-0.01398,0.29600
Les Miserables,0.80438,0.00635,-0.06585,-0.01408,0.29700
Les Miserables,0.80455,0.00624,-0.06549,-0.01505,0.29700
Les Miserables,0.80473,0.00775,-0.06500,-0.01521,0.29800
Les Miserables,0.80491,0.00670,-0.06397,-0.01485,0.29800
Les Miserables,0.80509,0.00959,-0.06531,-0.01516,0.30000
Les Miserables,0.80527,0.01166,-0.06595,-0.01560,0.30000
Les Miserables,0.80545,0.01408,-0.06643,-0.01604,0.30100
Les Miserables,0.80563,0.01602,-0.06745,-0.01641,0.30000
Les Miserables,0.80581,0.01731,-0.06870,-0.01679,0.30000
Les Miserables,0.80599,0.01947,-0.06975,-0.01722,0.30100
Les Miserables,0.80617,0.02058,-0.07119,-0.01780,0.30200
Les Miserables,0.80635,0.02129,-0.07216,-0.01805,0.30300
Les Miserables,0.80653,0.02218,-0.07251,-0.01856,0.30500
Les Miserables,0.80671,0.02259,-0.07296,-0.01862,0.30900
Les Miserables,0.80689,0.02324,-0.07290,-0.01890,0.30900
Les Miserables,0.80706,0.02384,-0.07202,-0.01899,0.30800
Les Miserables,0.80724,0.02423,-0.07188,-0.01895,0.30900
Les Miserables,0.80742,0.02437,-0.07122,-0.01915,0.30800
Les Miserables,0.80760,0.02417,-0.07146,-0.01971,0.30700
Les Miserables,0.80778,0.02407,-0.07214,-0.02014,0.30700
Les Miserables,0.80796,0.02381,-0.07232,-0.01963,0.30600
Les Miserables,0.80814,0.02369,-0.07284,-0.01955,0.30600
Les Miserables,0.80832,0.02263,-0.07325,-0.01936,0.30600
Les Miserables,0.80850,0.02277,-0.07426,-0.01923,0.30700
Les Miserables,0.80868,0.02250,-0.07424,-0.01933,0.30600
Les Miserables,0.80886,0.02284,-0.07430,-0.01959,0.30800
Les Miserables,0.80904,0.02255,-0.07480,-0.01937,0.30800
Les Miserables,0.80922,0.02219,-0.07440,-0.01910,0.30800
Les Miserables,0.80940,0.02209,-0.07396,-0.01874,0.30700
Les Miserables,0.80958,0.02260,-0.07414,-0.01903,0.30700
Les Miserables,0.80975,0.02267,-0.07337,-0.01928,0.30800
Les Miserables,0.80993,0.02223,-0.07205,-0.01928,0.30900
Les Miserables,0.81011,0.02164,-0.07081,-0.01931,0.30800
Les Miserables,0.81029,0.02150,-0.07039,-0.01935,0.30900
Les Miserables,0.81047,0.02194,-0.07012,-0.01934,0.30800
Les Miserables,0.81065,0.02281,-0.06999,-0.01977,0.30900
Les Miserables,0.81083,0.02514,-0.06956,-0.02017,0.30800
Les Miserables,0.81101,0.02636,-0.07012,-0.02015,0.30900
Les Miserables,0.81119,0.02581,-0.06932,-0.02014,0.30900
Les Miserables,0.81137,0.02608,-0.07058,-0.01975,0.30900
Les Miserables,0.81155,0.02703,-0.07099,-0.01973,0.30800
Les Miserables,0.81173,0.02716,-0.07244,-0.01914,0.30800
Les Miserables,0.81191,0.02651,-0.07328,-0.01941,0.30700
Les Miserables,0.81209,0.02547,-0.07373,-0.01932,0.30700
Les Miserables,0.81226,0.02527,-0.07420,-0.01928,0.30700
Les Miserables,0.81244,0.02540,-0.07388,-0.01919,0.30700
Les Miserables,0.81262,0.02657,-0.07163,-0.01887,0.30700
Les Miserables,0.81280,0.02862,-0.07199,-0.01882,0.30600
Les Miserables,0.81298,0.02839,-0.07234,-0.01875,0.30600
Les Miserables,0.81316,0.03000,-0.07195,-0.01882,0.30600
Les Miserables,0.81334,0.03051,-0.07164,-0.01853,0.30600
Les Miserables,0.81352,0.02903,-0.07279,-0.01854,0.30700
Les Miserables,0.81370,0.02762,-0.07333,-0.01845,0.30700
Les Miserables,0.81388,0.02692,-0.07295,-0.01841,0.30600
Les Miserables,0.81406,0.02720,-0.07379,-0.01823,0.30600
Les Miserables,0.81424,0.02589,-0.07517,-0.01847,0.30500
Les Miserables,0.81442,0.02618,-0.07623,-0.01825,0.30500
Les Miserables,0.81460,0.02742,-0.07731,-0.01794,0.30500
Les Miserables,0.81477,0.02862,-0.07738,-0.01749,0.30600
Les Miserables,0.81495,0.02887,-0.07729,-0.01737,0.30500
Les Miserables,0.81513,0.02946,-0.07787,-0.01704,0.30500
Les Miserables,0.81531,0.02855,-0.07873,-0.01689,0.30500
Les Miserables,0.81549,0.02987,-0.07895,-0.01660,0.30600
Les Miserables,0.81567,0.02964,-0.07907,-0.01619,0.30700
Les Miserables,0.81585,0.03055,-0.07927,-0.01618,0.30600
Les Miserables,0.81603,0.03057,-0.07967,-0.01609,0.30600
Les Miserables,0.81621,0.03101,-0.08014,-0.01636,0.30700
Les Miserables,0.81639,0.03038,-0.08112,-0.01680,0.30700
Les Miserables,0.81657,0.02970,-0.08247,-0.01668,0.30900
Les Miserables,0.81675,0.02999,-0.08399,-0.01604,0.30900
Les Miserables,0.81693,0.02908,-0.08345,-0.01563,0.31000
Les Miserables,0.81711,0.02832,-0.08326,-0.01558,0.31000
Les Miserables,0.81729,0.02775,-0.08369,-0.01543,0.31000
Les Miserables,0.81746,0.02773,-0.08183,-0.01540,0.31100
Les Miserables,0.81764,0.02871,-0.08288,-0.01578,0.31100
Les Miserables,0.81782,0.02922,-0.08257,-0.01584,0.31000
Les Miserables,0.81800,0.03035,-0.08193,-0.01560,0.31100
Les Miserables,0.81818,0.03084,-0.08229,-0.01610,0.31000
Les Miserables,0.81836,0.03164,-0.08131,-0.01630,0.31100
Les Miserables,0.81854,0.03256,-0.08073,-0.01641,0.31000
Les Miserables,0.81872,0.03348,-0.07927,-0.01656,0.31100
Les Miserables,0.81890,0.03390,-0.07895,-0.01686,0.31100
Les Miserables,0.81908,0.03570,-0.07840,-0.01705,0.31200
Les Miserables,0.81926,0.03474,-0.07664,-0.01748,0.31200
Les Miserables,0.81944,0.03403,-0.07484,-0.01796,0.31100
Les Miserables,0.81962,0.03477,-0.07376,-0.01804,0.31100
Les Miserables,0.81980,0.03510,-0.07297,-0.01763,0.31000
Les Miserables,0.81997,0.03525,-0.07153,-0.01846,0.31000
Les Miserables,0.82015,0.03591,-0.07164,-0.01858,0.31000
Les Miserables,0.82033,0.03681,-0.07035,-0.01917,0.30900
Les Miserables,0.82051,0.03583,-0.06948,-0.01971,0.31000
Les Miserables,0.82069,0.03593,-0.06855,-0.01961,0.31000
Les Miserables,0.82087,0.03571,-0.06840,-0.01974,0.31100
Les Miserables,0.82105,0.03568,-0.06765,-0.01948,0.31100
Les Miserables,0.82123,0.03525,-0.06720,-0.01911,0.31100
Les Miserables,0.82141,0.03582,-0.06718,-0.01850,0.31100
Les Miserables,0.82159,0.03520,-0.06634,-0.01872,0.31100
Les Miserables,0.82177,0.03318,-0.06508,-0.01904,0.31000
Les Miserables,0.82195,0.03341,-0.06362,-0.01921,0.31000
Les Miserables,0.82213,0.03294,-0.06298,-0.01898,0.31000
Les Miserables,0.82231,0.03226,-0.06237,-0.01894,0.31000
Les Miserables,0.82249,0.03159,-0.06314,-0.01875,0.31000
Les Miserables,0.82266,0.02889,-0.06361,-0.01871,0.31100
Les Miserables,0.82284,0.02816,-0.06332,-0.01912,0.31000
Les Miserables,0.82302,0.02572,-0.06185,-0.01876,0.30800
Les Miserables,0.82320,0.02480,-0.06137,-0.01875,0.30800
Les Miserables,0.82338,0.02272,-0.05998,-0.01829,0.30500
Les Miserables,0.82356,0.02121,-0.05821,-0.01788,0.30500
Les Miserables,0.82374,0.01911,-0.05738,-0.01763,0.30300
Les Miserables,0.82392,0.01740,-0.05589,-0.01680,0.30300
Les Miserables,0.82410,0.01597,-0.05486,-0.01653,0.30200
Les Miserables,0.82428,0.01428,-0.05467,-0.01629,0.30200
Les Miserables,0.82446,0.01244,-0.05415,-0.01648,0.30100
Les Miserables,0.82464,0.01149,-0.05381,-0.01644,0.29900
Les Miserables,0.82482,0.01043,-0.05429,-0.01614,0.29900
Les Miserables,0.82500,0.00939,-0.05532,-0.01546,0.30000
Les Miserables,0.82517,0.00895,-0.05516,-0.01541,0.30000
Les Miserables,0.82535,0.00936,-0.05687,-0.01490,0.30100
Les Miserables,0.82553,0.00952,-0.05722,-0.01444,0.30200
Les Miserables,0.82571,0.00943,-0.05728,-0.01377,0.30300
Les Miserables,0.82589,0.01098,-0.05844,-0.01379,0.30400
Les Miserables,0.82607,0.01158,-0.05887,-0.01365,0.30400
Les Miserables,0.82625,0.01234,-0.05820,-0.01327,0.30400
Les Miserables,0.82643,0.01209,-0.05868,-0.01292,0.30500
Les Miserables,0.82661,0.01186,-0.05924,-0.01308,0.30500
Les Miserables,0.82679,0.01257,-0.06003,-0.01266,0.30500
Les Miserables,0.82697,0.01368,-0.06058,-0.01219,0.30600
Les Miserables,0.82715,0.01308,-0.06177,-0.01193,0.30600
Les Miserables,0.82733,0.01319,-0.06317,-0.01157,0.30600
Les Miserables,0.82751,0.01394,-0.06594,-0.01109,0.30800
Les Miserables,0.82769,0.01472,-0.06842,-0.01083,0.30800
Les Miserables,0.82786,0.01366,-0.06996,-0.00992,0.30800
Les Miserables,0.82804,0.01356,-0.07065,-0.00984,0.30800
Les Miserables,0.82822,0.01299,-0.07243,-0.00991,0.30800
Les Miserables,0.82840,0.01299,-0.07333,-0.00929,0.30700
Les Miserables,0.82858,0.01338,-0.07532,-0.00907,0.30800
Les Miserables,0.82876,0.01298,-0.07746,-0.00857,0.30800
Les Miserables,0.82894,0.01209,-0.07762,-0.00788,0.30700
Les Miserables,0.82912,0.01224,-0.07883,-0.00772,0.30700
Les Miserables,0.82930,0.01224,-0.07798,-0.00788,0.30800
Les Miserables,0.82948,0.01182,-0.07856,-0.00735,0.30900
Les Miserables,0.82966,0.01133,-0.07874,-0.00734,0.30900
Les Miserables,0.82984,0.01077,-0.07993,-0.00709,0.31000
Les Miserables,0.83002,0.00980,-0.08107,-0.00609,0.31000
Les Miserables,0.83020,0.00940,-0.08138,-0.00602,0.30900
Les Miserables,0.83037,0.00874,-0.08222,-0.00583,0.30900
Les Miserables,0.83055,0.00890,-0.08352,-0.00564,0.30900
Les Miserables,0.83073,0.00844,-0.08184,-0.00561,0.30900
Les Miserables,0.83091,0.00922,-0.08271,-0.00532,0.30900
Les Miserables,0.83109,0.00894,-0.08309,-0.00494,0.30900
Les Miserables,0.83127,0.00909,-0.08296,-0.00524,0.30900
Les Miserables,0.83145,0.01038,-0.08116,-0.00516,0.30800
Les Miserables,0.83163,0.00992,-0.08150,-0.00487,0.30800
Les Miserables,0.83181,0.00978,-0.08106,-0.00507,0.30900
Les Miserables,0.83199,0.00854,-0.08069,-0.00535,0.30900
Les Miserables,0.83217,0.00901,-0.08040,-0.00554,0.30900
Les Miserables,0.83235,0.00890,-0.07868,-0.00595,0.30900
Les Miserables,0.83253,0.00924,-0.07764,-0.00589,0.31000
Les Miserables,0.83271,0.00850,-0.07814,-0.00604,0.30900
Les Miserables,0.83289,0.00796,-0.07730,-0.00616,0.31000
Les Miserables,0.83306,0.00819,-0.07664,-0.00657,0.30900
Les Miserables,0.83324,0.00955,-0.07598,-0.00642,0.30900
Les Miserables,0.83342,0.00869,-0.07573,-0.00649,0.30800
Les Miserables,0.83360,0.00852,-0.07474,-0.00676,0.30700
Les Miserables,0.83378,0.00779,-0.07339,-0.00710,0.30800
Les Miserables,0.83396,0.00747,-0.07228,-0.00708,0.30800
Les Miserables,0.83414,0.00732,-0.07180,-0.00680,0.30800
Les Miserables,0.83432,0.00668,-0.07159,-0.00603,0.30800
Les Miserables,0.83450,0.00665,-0.07047,-0.00597,0.30800
Les Miserables,0.83468,0.00565,-0.06951,-0.00669,0.30700
Les Miserables,0.83486,0.00627,-0.07014,-0.00718,0.30600
Les Miserables,0.83504,0.00663,-0.06956,-0.00756,0.30600
Les Miserables,0.83522,0.00752,-0.06879,-0.00768,0.30600
Les Miserables,0.83540,0.00709,-0.06982,-0.00812,0.30500
Les Miserables,0.83557,0.00718,-0.06927,-0.00786,0.30500
Les Miserables,0.83575,0.00583,-0.06866,-0.00804,0.30600
Les Miserables,0.83593,0.00381,-0.06758,-0.00766,0.30600
Les Miserables,0.83611,0.00246,-0.06696,-0.00695,0.30600
Les Miserables,0.83629,0.00132,-0.06693,-0.00692,0.30600
Les Miserables,0.83647,0.00169,-0.06753,-0.00692,0.30600
Les Miserables,0.83665,0.00275,-0.06927,-0.00677,0.30500
Les Miserables,0.83683,0.00255,-0.06972,-0.00659,0.30500
Les Miserables,0.83701,0.00358,-0.07124,-0.00674,0.30500
